Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,4,0,18,Update,Time,975697
EMFSolutionYAMTL,Q1,4,0,18,Update,Memory,10091360
EMFSolutionYAMTL,Q1,4,0,18,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,19,Update,Time,797876
EMFSolutionYAMTL,Q1,4,0,19,Update,Memory,10135048
EMFSolutionYAMTL,Q1,4,0,19,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,20,Update,Time,887471
EMFSolutionYAMTL,Q1,4,0,20,Update,Memory,10174976
EMFSolutionYAMTL,Q1,4,0,20,Update,Elements,723221|167197|404236
EMFSolutionYAMTL,Q1,8,0,0,Initialization,Time,297267086
EMFSolutionYAMTL,Q1,8,0,0,Initialization,Memory,4276040
EMFSolutionYAMTL,Q1,8,0,0,Load,Time,696614356
EMFSolutionYAMTL,Q1,8,0,0,Load,Memory,8175040
EMFSolutionYAMTL,Q1,8,0,0,Initial,Time,104525366
EMFSolutionYAMTL,Q1,8,0,0,Initial,Memory,12355664
EMFSolutionYAMTL,Q1,8,0,0,Initial,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,1,Update,Time,10043312
EMFSolutionYAMTL,Q1,8,0,1,Update,Memory,12625304
EMFSolutionYAMTL,Q1,8,0,1,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,2,Update,Time,1670429
EMFSolutionYAMTL,Q1,8,0,2,Update,Memory,12682448
EMFSolutionYAMTL,Q1,8,0,2,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,3,Update,Time,942253
EMFSolutionYAMTL,Q1,8,0,3,Update,Memory,12727952
EMFSolutionYAMTL,Q1,8,0,3,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,4,Update,Time,1664394
EMFSolutionYAMTL,Q1,8,0,4,Update,Memory,12777856
EMFSolutionYAMTL,Q1,8,0,4,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,5,Update,Time,348484
EMFSolutionYAMTL,Q1,8,0,5,Update,Memory,12811496
EMFSolutionYAMTL,Q1,8,0,5,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,6,Update,Time,81943
EMFSolutionYAMTL,Q1,8,0,6,Update,Memory,12837624
EMFSolutionYAMTL,Q1,8,0,6,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,7,Update,Time,1090567
EMFSolutionYAMTL,Q1,8,0,7,Update,Memory,12887256
EMFSolutionYAMTL,Q1,8,0,7,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,8,Update,Time,993503
EMFSolutionYAMTL,Q1,8,0,8,Update,Memory,12939912
EMFSolutionYAMTL,Q1,8,0,8,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,9,Update,Time,980948
EMFSolutionYAMTL,Q1,8,0,9,Update,Memory,12986880
EMFSolutionYAMTL,Q1,8,0,9,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,10,Update,Time,430615
EMFSolutionYAMTL,Q1,8,0,10,Update,Memory,13016768
EMFSolutionYAMTL,Q1,8,0,10,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,11,Update,Time,246362
EMFSolutionYAMTL,Q1,8,0,11,Update,Memory,13047232
EMFSolutionYAMTL,Q1,8,0,11,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,12,Update,Time,472021
EMFSolutionYAMTL,Q1,8,0,12,Update,Memory,13082784
EMFSolutionYAMTL,Q1,8,0,12,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,13,Update,Time,365689
EMFSolutionYAMTL,Q1,8,0,13,Update,Memory,13118176
EMFSolutionYAMTL,Q1,8,0,13,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,14,Update,Time,185732
EMFSolutionYAMTL,Q1,8,0,14,Update,Memory,13147504
EMFSolutionYAMTL,Q1,8,0,14,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,15,Update,Time,1139849
EMFSolutionYAMTL,Q1,8,0,15,Update,Memory,13206088
EMFSolutionYAMTL,Q1,8,0,15,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,16,Update,Time,1118682
EMFSolutionYAMTL,Q1,8,0,16,Update,Memory,13254784
EMFSolutionYAMTL,Q1,8,0,16,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,17,Update,Time,1258053
EMFSolutionYAMTL,Q1,8,0,17,Update,Memory,13316512
EMFSolutionYAMTL,Q1,8,0,17,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,18,Update,Time,1143571
EMFSolutionYAMTL,Q1,8,0,18,Update,Memory,13367504
EMFSolutionYAMTL,Q1,8,0,18,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,19,Update,Time,926637
EMFSolutionYAMTL,Q1,8,0,19,Update,Memory,13415336
EMFSolutionYAMTL,Q1,8,0,19,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,8,0,20,Update,Time,806820
EMFSolutionYAMTL,Q1,8,0,20,Update,Memory,13462664
EMFSolutionYAMTL,Q1,8,0,20,Update,Elements,723221|167197|330466
EMFSolutionYAMTL,Q1,16,0,0,Initialization,Time,278593978
EMFSolutionYAMTL,Q1,16,0,0,Initialization,Memory,4276192
EMFSolutionYAMTL,Q1,16,0,0,Load,Time,1029643682
EMFSolutionYAMTL,Q1,16,0,0,Load,Memory,11615328
EMFSolutionYAMTL,Q1,16,0,0,Initial,Time,150186886
EMFSolutionYAMTL,Q1,16,0,0,Initial,Memory,19665672
EMFSolutionYAMTL,Q1,16,0,0,Initial,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,1,Update,Time,9096564
EMFSolutionYAMTL,Q1,16,0,1,Update,Memory,19930384
EMFSolutionYAMTL,Q1,16,0,1,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,2,Update,Time,2495946
EMFSolutionYAMTL,Q1,16,0,2,Update,Memory,19990408
EMFSolutionYAMTL,Q1,16,0,2,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,3,Update,Time,2225451
EMFSolutionYAMTL,Q1,16,0,3,Update,Memory,20058632
