Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,2,1,3,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,1,4,Update,Time,544015
EMFSolutionYAMTL,Q1,2,1,4,Update,Memory,6981248
EMFSolutionYAMTL,Q1,2,1,4,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,5,Update,Time,1771551
EMFSolutionYAMTL,Q1,2,1,5,Update,Memory,7009536
EMFSolutionYAMTL,Q1,2,1,5,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,6,Update,Time,917064
EMFSolutionYAMTL,Q1,2,1,6,Update,Memory,7033832
EMFSolutionYAMTL,Q1,2,1,6,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,7,Update,Time,1398588
EMFSolutionYAMTL,Q1,2,1,7,Update,Memory,7060024
EMFSolutionYAMTL,Q1,2,1,7,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,8,Update,Time,850888
EMFSolutionYAMTL,Q1,2,1,8,Update,Memory,7080840
EMFSolutionYAMTL,Q1,2,1,8,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,9,Update,Time,116770
EMFSolutionYAMTL,Q1,2,1,9,Update,Memory,7099760
EMFSolutionYAMTL,Q1,2,1,9,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,10,Update,Time,940259
EMFSolutionYAMTL,Q1,2,1,10,Update,Memory,7126992
EMFSolutionYAMTL,Q1,2,1,10,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,1,11,Update,Time,1348255
EMFSolutionYAMTL,Q1,2,1,11,Update,Memory,7149552
EMFSolutionYAMTL,Q1,2,1,11,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,12,Update,Time,649239
EMFSolutionYAMTL,Q1,2,1,12,Update,Memory,7173136
EMFSolutionYAMTL,Q1,2,1,12,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,13,Update,Time,1084152
EMFSolutionYAMTL,Q1,2,1,13,Update,Memory,7193704
EMFSolutionYAMTL,Q1,2,1,13,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,14,Update,Time,150005
EMFSolutionYAMTL,Q1,2,1,14,Update,Memory,7212520
EMFSolutionYAMTL,Q1,2,1,14,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,15,Update,Time,673459
EMFSolutionYAMTL,Q1,2,1,15,Update,Memory,7239904
EMFSolutionYAMTL,Q1,2,1,15,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,16,Update,Time,697291
EMFSolutionYAMTL,Q1,2,1,16,Update,Memory,7265208
EMFSolutionYAMTL,Q1,2,1,16,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,17,Update,Time,2001300
EMFSolutionYAMTL,Q1,2,1,17,Update,Memory,7322144
EMFSolutionYAMTL,Q1,2,1,17,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,18,Update,Time,1249503
EMFSolutionYAMTL,Q1,2,1,18,Update,Memory,7351488
EMFSolutionYAMTL,Q1,2,1,18,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,19,Update,Time,384055
EMFSolutionYAMTL,Q1,2,1,19,Update,Memory,7373984
EMFSolutionYAMTL,Q1,2,1,19,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,20,Update,Time,147160
EMFSolutionYAMTL,Q1,2,1,20,Update,Memory,7392464
EMFSolutionYAMTL,Q1,2,1,20,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,0,Initialization,Time,365313671
