Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionYAMTL;Q1;1;4;2;Update;Time;557020
EMFSolutionYAMTL;Q1;1;4;2;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;3;Update;Time;1031230
EMFSolutionYAMTL;Q1;1;4;3;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;4;Update;Time;697548
EMFSolutionYAMTL;Q1;1;4;4;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;5;Update;Time;935585
EMFSolutionYAMTL;Q1;1;4;5;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;6;Update;Time;668450
EMFSolutionYAMTL;Q1;1;4;6;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;7;Update;Time;662847
EMFSolutionYAMTL;Q1;1;4;7;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;8;Update;Time;617072
EMFSolutionYAMTL;Q1;1;4;8;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;9;Update;Time;687127
EMFSolutionYAMTL;Q1;1;4;9;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;10;Update;Time;862803
EMFSolutionYAMTL;Q1;1;4;10;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;11;Update;Time;565699
EMFSolutionYAMTL;Q1;1;4;11;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;12;Update;Time;627762
EMFSolutionYAMTL;Q1;1;4;12;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;4;13;Update;Time;566748
EMFSolutionYAMTL;Q1;1;4;13;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;14;Update;Time;642411
EMFSolutionYAMTL;Q1;1;4;14;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;15;Update;Time;326924
EMFSolutionYAMTL;Q1;1;4;15;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;16;Update;Time;369632
EMFSolutionYAMTL;Q1;1;4;16;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;17;Update;Time;645232
EMFSolutionYAMTL;Q1;1;4;17;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;18;Update;Time;1132728
EMFSolutionYAMTL;Q1;1;4;18;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;19;Update;Time;536304
EMFSolutionYAMTL;Q1;1;4;19;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;20;Update;Time;400147
EMFSolutionYAMTL;Q1;1;4;20;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;2;0;0;Initialization;Time;345591408
EMFSolutionYAMTL;Q1;2;0;0;Load;Time;432672551
EMFSolutionYAMTL;Q1;2;0;0;Initial;Time;71411320
EMFSolutionYAMTL;Q1;2;0;0;Initial;Elements;167197|723178|404286
EMFSolutionYAMTL;Q1;2;0;1;Update;Time;5875608
EMFSolutionYAMTL;Q1;2;0;1;Update;Elements;167197|723178|404286
EMFSolutionYAMTL;Q1;2;0;2;Update;Time;694569
EMFSolutionYAMTL;Q1;2;0;2;Update;Elements;167197|723178|404286
EMFSolutionYAMTL;Q1;2;0;3;Update;Time;72614
EMFSolutionYAMTL;Q1;2;0;3;Update;Elements;167197|723178|404286
EMFSolutionYAMTL;Q1;2;0;4;Update;Time;374228
EMFSolutionYAMTL;Q1;2;0;4;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;5;Update;Time;575196
EMFSolutionYAMTL;Q1;2;0;5;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;6;Update;Time;323931
EMFSolutionYAMTL;Q1;2;0;6;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;7;Update;Time;434609
EMFSolutionYAMTL;Q1;2;0;7;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;8;Update;Time;249275
EMFSolutionYAMTL;Q1;2;0;8;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;9;Update;Time;68732
EMFSolutionYAMTL;Q1;2;0;9;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;10;Update;Time;1253290
EMFSolutionYAMTL;Q1;2;0;10;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;0;11;Update;Time;573386
EMFSolutionYAMTL;Q1;2;0;11;Update;Elements;167197|404236|723178
EMFSolutionYAMTL;Q1;2;0;12;Update;Time;557122
